idSchool,SchoolName,Grade,ProgramCode,Rank,Tiebreakers,Requests,Assigned Here,Assigned Better,Assigned Worse
509,Chinese Immersion School at DeAvila ES,TK,CN,2,-,10.5,0,3.5,7
509,Chinese Immersion School at DeAvila ES,TK,CN,3,-,7.5,0,4,3.5
509,Chinese Immersion School at DeAvila ES,TK,CN,4,-,3,0,0,3
509,Chinese Immersion School at DeAvila ES,TK,CN,5,-,1,0,0,1
509,Chinese Immersion School at DeAvila ES,TK,CN,6,-,4,0,2,2
509,Chinese Immersion School at DeAvila ES,TK,CN,15,-,1,0,0,1
509,Chinese Immersion School at DeAvila ES,TK,CN,1,CL;,3,3,0,0
509,Chinese Immersion School at DeAvila ES,TK,CN,2,CL;,1,1,0,0
509,Chinese Immersion School at DeAvila ES,TK,CN,4,CL;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,TK,CN,7,CL;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,TK,CN,1,CT1;,2.5,1,0,1.5
509,Chinese Immersion School at DeAvila ES,TK,CN,2,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,TK,CN,3,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,TK,CN,4,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,TK,CN,6,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,TK,CN,1,CT1;S;,1,1,0,0
509,Chinese Immersion School at DeAvila ES,TK,CN,1,S;,10,6.5,0,3.5
509,Chinese Immersion School at DeAvila ES,K,CN,1,-,22,6,0,16
509,Chinese Immersion School at DeAvila ES,K,CN,2,-,19,6.5,5,7.5
509,Chinese Immersion School at DeAvila ES,K,CN,3,-,18.5,3,10,5.5
509,Chinese Immersion School at DeAvila ES,K,CN,4,-,12,3.5,7.5,1
509,Chinese Immersion School at DeAvila ES,K,CN,5,-,6,0.5,5,0.5
509,Chinese Immersion School at DeAvila ES,K,CN,6,-,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,7,-,3.5,0,3.5,0
509,Chinese Immersion School at DeAvila ES,K,CN,8,-,4.5,0,4,0.5
509,Chinese Immersion School at DeAvila ES,K,CN,10,-,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,12,-,2,0,2,0
509,Chinese Immersion School at DeAvila ES,K,CN,13,-,1.5,0,1.5,0
509,Chinese Immersion School at DeAvila ES,K,CN,14,-,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,15,-,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,20,-,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,21,-,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,1,CL;,1,1,0,0
509,Chinese Immersion School at DeAvila ES,K,CN,2,CL;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,3,CL;,2.5,0,2.5,0
509,Chinese Immersion School at DeAvila ES,K,CN,4,CL;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,6,CL;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,10,CL;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,1,CT1;,2,2,0,0
509,Chinese Immersion School at DeAvila ES,K,CN,2,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,3,CT1;,1.5,0,1.5,0
509,Chinese Immersion School at DeAvila ES,K,CN,4,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,5,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,8,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,10,CT1;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,3,CT1;CL;,1,0,1,0
509,Chinese Immersion School at DeAvila ES,K,CN,1,S;,4.5,4.5,0,0
509,Chinese Immersion School at DeAvila ES,1,CN,1,-,1,0,0,1
509,Chinese Immersion School at DeAvila ES,1,CN,3,-,1,0,0,1
509,Chinese Immersion School at DeAvila ES,1,CN,4,-,1,0,0,1
509,Chinese Immersion School at DeAvila ES,1,CN,15,-,1,0,1,0
509,Chinese Immersion School at DeAvila ES,1,CN,1,CL;,2.5,1.5,0,1
509,Chinese Immersion School at DeAvila ES,1,CN,3,CL;,1,0,0,1
509,Chinese Immersion School at DeAvila ES,2,CN,1,-,1,0,0,1
509,Chinese Immersion School at DeAvila ES,2,CN,2,-,1,0.5,0,0.5
509,Chinese Immersion School at DeAvila ES,2,CN,1,CL;,1.5,0.5,0,1
509,Chinese Immersion School at DeAvila ES,2,CN,3,CL;,2,0,1,1
509,Chinese Immersion School at DeAvila ES,3,CN,1,-,1,0,0,1
509,Chinese Immersion School at DeAvila ES,3,CN,3,-,1,0,0,1
509,Chinese Immersion School at DeAvila ES,3,CN,4,-,1,1,0,0
509,Chinese Immersion School at DeAvila ES,3,CN,1,CL;,2,1,0,1
509,Chinese Immersion School at DeAvila ES,4,CN,1,-,1,1,0,0
509,Chinese Immersion School at DeAvila ES,4,CN,3,-,1,1,0,0
509,Chinese Immersion School at DeAvila ES,4,CN,4,-,1,1,0,0
509,Chinese Immersion School at DeAvila ES,4,CN,1,CL;,0,0,0,0
509,Chinese Immersion School at DeAvila ES,4,CN,2,CL;,2,1,1,0
509,Chinese Immersion School at DeAvila ES,5,CN,1,CL;,1,1,0,0
478,Clarendon ES,TK,GE,1,-,41.5,0,0,41.5
478,Clarendon ES,TK,GE,2,-,54.5,0,12,42.5
478,Clarendon ES,TK,GE,3,-,55,0.5,15.5,39
478,Clarendon ES,TK,GE,4,-,49,0,22,27
478,Clarendon ES,TK,GE,5,-,47.5,0,24,23.5
478,Clarendon ES,TK,GE,6,-,33.5,0.5,16.5,16.5
478,Clarendon ES,TK,GE,7,-,24.5,0,13,11.5
478,Clarendon ES,TK,GE,8,-,16,0,8,8
478,Clarendon ES,TK,GE,9,-,9.5,0,6.5,3
478,Clarendon ES,TK,GE,10,-,9,0.5,8,0.5
478,Clarendon ES,TK,GE,11,-,11,0,8.5,2.5
478,Clarendon ES,TK,GE,12,-,5,0,3,2
478,Clarendon ES,TK,GE,13,-,3,0,2.5,0.5
478,Clarendon ES,TK,GE,14,-,4,0,3,1
478,Clarendon ES,TK,GE,15,-,2,0,2,0
478,Clarendon ES,TK,GE,16,-,2,0,2,0
478,Clarendon ES,TK,GE,18,-,3,0,3,0
478,Clarendon ES,TK,GE,19,-,3,0,3,0
478,Clarendon ES,TK,GE,1,AA;,25.5,0,0,25.5
478,Clarendon ES,TK,GE,2,AA;,8.5,0,1.5,7
478,Clarendon ES,TK,GE,3,AA;,5.5,0,1.5,4
478,Clarendon ES,TK,GE,4,AA;,2,0,0.5,1.5
478,Clarendon ES,TK,GE,5,AA;,3,0,2,1
478,Clarendon ES,TK,GE,7,AA;,1,0,1,0
478,Clarendon ES,TK,GE,8,AA;,1.5,0,0,1.5
478,Clarendon ES,TK,GE,9,AA;,1,0,0,1
478,Clarendon ES,TK,GE,17,AA;,1,0,1,0
478,Clarendon ES,TK,GE,1,CT1;,2.5,0,0,2.5
478,Clarendon ES,TK,GE,2,CT1;,4,0,1.5,2.5
478,Clarendon ES,TK,GE,3,CT1;,5.5,0,4,1.5
478,Clarendon ES,TK,GE,4,CT1;,4,0,4,0
478,Clarendon ES,TK,GE,5,CT1;,4,0,4,0
478,Clarendon ES,TK,GE,6,CT1;,3.5,0,3.5,0
478,Clarendon ES,TK,GE,7,CT1;,1,0,1,0
478,Clarendon ES,TK,GE,8,CT1;,1.5,0,1.5,0
478,Clarendon ES,TK,GE,9,CT1;,2,0,2,0
478,Clarendon ES,TK,GE,11,CT1;,1,0,1,0
478,Clarendon ES,TK,GE,1,CT1;S;,3,3,0,0
478,Clarendon ES,TK,GE,2,CT1;S;,1,0,1,0
478,Clarendon ES,TK,GE,1,S;,5.5,1.5,0,4
478,Clarendon ES,TK,GE,2,S;,7,0,3,4
478,Clarendon ES,TK,GE,1,S;AA;,12.5,11.5,0,1
478,Clarendon ES,TK,GE,2,S;AA;,2,0.5,1.5,0
478,Clarendon ES,K,GE,1,-,22.5,0,0,22.5
478,Clarendon ES,K,GE,2,-,64,0,34.5,29.5
478,Clarendon ES,K,GE,3,-,56,1,32.5,22.5
478,Clarendon ES,K,GE,4,-,60.5,0,40.5,20
478,Clarendon ES,K,GE,5,-,51,1,40,10
478,Clarendon ES,K,GE,6,-,41,0.5,35.5,5
478,Clarendon ES,K,GE,7,-,22.5,0,21.5,1
478,Clarendon ES,K,GE,8,-,28,0,25,3
478,Clarendon ES,K,GE,9,-,25,0,23.5,1.5
478,Clarendon ES,K,GE,10,-,15,0,15,0
478,Clarendon ES,K,GE,11,-,12.5,0,10.5,2
478,Clarendon ES,K,GE,12,-,11,0,10.5,0.5
478,Clarendon ES,K,GE,13,-,8.5,0,8.5,0
478,Clarendon ES,K,GE,14,-,3,0,3,0
478,Clarendon ES,K,GE,15,-,4,0,4,0
478,Clarendon ES,K,GE,16,-,2,0,2,0
478,Clarendon ES,K,GE,17,-,4,0,4,0
478,Clarendon ES,K,GE,18,-,3,0,3,0
478,Clarendon ES,K,GE,19,-,1.5,0,1.5,0
478,Clarendon ES,K,GE,20,-,1.5,0,1.5,0
478,Clarendon ES,K,GE,21,-,1,0,1,0
478,Clarendon ES,K,GE,22,-,1,0,1,0
478,Clarendon ES,K,GE,29,-,1,0,1,0
478,Clarendon ES,K,GE,36,-,1,0,1,0
478,Clarendon ES,K,GE,1,AA;,22,13.5,0,8.5
478,Clarendon ES,K,GE,2,AA;,18.5,9.5,5.5,3.5
478,Clarendon ES,K,GE,3,AA;,12,3,8,1
478,Clarendon ES,K,GE,4,AA;,6,1.5,3.5,1
478,Clarendon ES,K,GE,5,AA;,3,1,1,1
478,Clarendon ES,K,GE,6,AA;,3.5,1.5,2,0
478,Clarendon ES,K,GE,7,AA;,1,0,1,0
478,Clarendon ES,K,GE,8,AA;,1,0,1,0
478,Clarendon ES,K,GE,9,AA;,2,2,0,0
478,Clarendon ES,K,GE,10,AA;,1.5,0,1.5,0
478,Clarendon ES,K,GE,13,AA;,1,0,1,0
478,Clarendon ES,K,GE,16,AA;,1,0,1,0
478,Clarendon ES,K,GE,23,AA;,1,0,1,0
478,Clarendon ES,K,GE,1,CT1;,4,4,0,0
478,Clarendon ES,K,GE,2,CT1;,6.5,0,6.5,0
478,Clarendon ES,K,GE,3,CT1;,3,0,3,0
478,Clarendon ES,K,GE,4,CT1;,5.5,0,5.5,0
478,Clarendon ES,K,GE,5,CT1;,3,0,3,0
478,Clarendon ES,K,GE,6,CT1;,5,0,5,0
478,Clarendon ES,K,GE,7,CT1;,3.5,0,3.5,0
478,Clarendon ES,K,GE,8,CT1;,2,0,2,0
478,Clarendon ES,K,GE,9,CT1;,1.5,0,1.5,0
478,Clarendon ES,K,GE,12,CT1;,1,0,1,0
478,Clarendon ES,K,GE,1,CT1;S;,1,1,0,0
478,Clarendon ES,K,GE,2,CT1;S;,2,0,2,0
478,Clarendon ES,K,GE,3,CT1;S;,1,0,1,0
478,Clarendon ES,K,GE,1,S;,2.5,2.5,0,0
478,Clarendon ES,K,GE,2,S;,2.5,0,2.5,0
478,Clarendon ES,K,GE,1,S;AA;,5.5,5.5,0,0
478,Clarendon ES,K,GE,2,S;AA;,2.5,0,2.5,0
478,Clarendon ES,K,GE,3,S;AA;,1,0,1,0
478,Clarendon ES,K,GE,2,S;AA;AAP;,3,0,3,0
478,Clarendon ES,K,GE,3,STA;,1,0,1,0
478,Clarendon ES,1,GE,1,-,5.5,0,0,5.5
478,Clarendon ES,1,GE,2,-,7,0,2,5
478,Clarendon ES,1,GE,3,-,5,0,2,3
478,Clarendon ES,1,GE,4,-,6,0.5,1.5,4
478,Clarendon ES,1,GE,5,-,4,0,0.5,3.5
478,Clarendon ES,1,GE,6,-,4,0,0,4
478,Clarendon ES,1,GE,7,-,1,0,1,0
478,Clarendon ES,1,GE,8,-,1.5,0,1.5,0
478,Clarendon ES,1,GE,9,-,1,0,1,0
478,Clarendon ES,1,GE,10,-,1,0,0.5,0.5
478,Clarendon ES,1,GE,14,-,1,0,1,0
478,Clarendon ES,1,GE,16,-,0,0,0,0
478,Clarendon ES,1,GE,23,-,1,0,1,0
478,Clarendon ES,1,GE,1,AA;,3,2,0,1
478,Clarendon ES,1,GE,2,AA;,1,1,0,0
478,Clarendon ES,1,GE,3,AA;,2,1,1,0
478,Clarendon ES,1,GE,5,AA;,1,0,1,0
478,Clarendon ES,1,GE,2,CT1;,2,2,0,0
478,Clarendon ES,1,GE,4,CT1;,1,0,1,0
478,Clarendon ES,1,GE,7,CT1;,1,0,1,0
478,Clarendon ES,2,GE,1,-,3,0,0,3
478,Clarendon ES,2,GE,2,-,5.5,0,1.5,4
478,Clarendon ES,2,GE,3,-,5,0,1.5,3.5
478,Clarendon ES,2,GE,4,-,3,0,2,1
478,Clarendon ES,2,GE,5,-,2.5,0,1,1.5
478,Clarendon ES,2,GE,6,-,1,0,1,0
478,Clarendon ES,2,GE,9,-,1,1,0,0
478,Clarendon ES,2,GE,12,-,1,0,1,0
478,Clarendon ES,2,GE,1,AA;,1,1,0,0
478,Clarendon ES,2,GE,2,AA;,2,0,1,1
478,Clarendon ES,2,GE,3,AA;,1,0,0,1
478,Clarendon ES,2,GE,6,AA;,1,0,1,0
478,Clarendon ES,2,GE,8,AA;,1,0,1,0
478,Clarendon ES,2,GE,1,CT1;,1.5,1,0,0.5
478,Clarendon ES,2,GE,4,CT1;,1,0,1,0
478,Clarendon ES,2,GE,5,CT1;,1,0,1,0
478,Clarendon ES,3,GE,1,-,2.5,0,0,2.5
478,Clarendon ES,3,GE,2,-,4.5,0,1.5,3
478,Clarendon ES,3,GE,3,-,1,0,1,0
478,Clarendon ES,3,GE,4,-,4.5,0,2.5,2
478,Clarendon ES,3,GE,5,-,1,0,1,0
478,Clarendon ES,3,GE,6,-,1.5,0,0.5,1
478,Clarendon ES,3,GE,7,-,1,0,0,1
478,Clarendon ES,3,GE,10,-,2,0,1,1
478,Clarendon ES,3,GE,12,-,1,0,1,0
478,Clarendon ES,3,GE,13,-,1,0,0,1
478,Clarendon ES,3,GE,14,-,1,0,1,0
478,Clarendon ES,3,GE,23,-,1,0,1,0
478,Clarendon ES,3,GE,1,AA;,2.5,1.5,0,1
478,Clarendon ES,3,GE,2,AA;,2,0,0,2
478,Clarendon ES,3,GE,6,AA;,1,0,1,0
478,Clarendon ES,3,GE,2,CT1;,1,0,1,0
478,Clarendon ES,3,GE,3,CT1;,1,0,1,0
478,Clarendon ES,3,GE,4,CT1;,1,0,1,0
478,Clarendon ES,3,GE,13,CT1;,1,0,1,0
478,Clarendon ES,4,GE,1,-,7,4,0,3
478,Clarendon ES,4,GE,2,-,3.5,0.5,1,2
478,Clarendon ES,4,GE,3,-,3.5,0,2,1.5
478,Clarendon ES,4,GE,4,-,3,1,2,0
478,Clarendon ES,4,GE,5,-,2,0,1,1
478,Clarendon ES,4,GE,6,-,2,0,2,0
478,Clarendon ES,4,GE,7,-,2,0,2,0
478,Clarendon ES,4,GE,9,-,1,0,1,0
478,Clarendon ES,4,GE,14,-,2,0,2,0
478,Clarendon ES,4,GE,1,AA;,1,1,0,0
478,Clarendon ES,4,GE,2,AA;,1,1,0,0
478,Clarendon ES,4,GE,3,AA;,1,1,0,0
478,Clarendon ES,4,GE,5,AA;,1,0,1,0
478,Clarendon ES,4,GE,6,AA;,1,0.5,0.5,0
478,Clarendon ES,4,GE,4,CT1;,1,0.5,0.5,0
478,Clarendon ES,4,GE,1,S;,1,1,0,0
478,Clarendon ES,5,GE,1,-,1.5,0.5,0,1
478,Clarendon ES,5,GE,2,-,1,0,1,0
478,Clarendon ES,5,GE,3,-,2,0,0,2
478,Clarendon ES,5,GE,4,-,2,0.5,1,0.5
478,Clarendon ES,5,GE,5,-,2,0,1.5,0.5
478,Clarendon ES,5,GE,6,-,2,0,2,0
478,Clarendon ES,5,GE,9,-,1,0,1,0
478,Clarendon ES,5,GE,10,-,1,0,0,1
478,Clarendon ES,5,GE,13,-,1,0,0,1
478,Clarendon ES,5,GE,17,-,0,0,0,0
478,Clarendon ES,5,GE,1,AA;,1,0,0,1
478,Clarendon ES,5,GE,2,AA;,1,0,0,1
478,Clarendon ES,5,GE,5,AA;,1,0,1,0
478,Clarendon ES,5,GE,13,CT1;,1,0,0,1
478,Clarendon ES,1,JB,1,-,7,0,0,7
478,Clarendon ES,1,JB,2,-,3.5,0,0.5,3
478,Clarendon ES,1,JB,3,-,2.5,0,1,1.5
478,Clarendon ES,1,JB,4,-,2.5,0,1.5,1
478,Clarendon ES,1,JB,5,-,1,0,0,1
478,Clarendon ES,1,JB,6,CL;,1,1,0,0
478,Clarendon ES,1,JB,1,CT1;,1,1,0,0
478,Clarendon ES,1,JB,4,CT1;,1,0,1,0
478,Clarendon ES,1,JB,1,CT1;S;CL;,1,1,0,0
478,Clarendon ES,1,JB,1,S;CL;,1,1,0,0
478,Clarendon ES,2,JB,1,-,2.5,0,0,2.5
478,Clarendon ES,2,JB,2,-,1,0,0.5,0.5
478,Clarendon ES,2,JB,3,-,1,0,0,1
478,Clarendon ES,2,JB,1,CT1;,1,0,0,1
478,Clarendon ES,2,JB,2,CT1;,1,1,0,0
478,Clarendon ES,2,JB,8,CT1;,1,0,1,0
478,Clarendon ES,3,JB,1,-,1,0.5,0,0.5
478,Clarendon ES,3,JB,2,-,3,0,0,3
478,Clarendon ES,3,JB,3,-,1,1,0,0
478,Clarendon ES,3,JB,4,-,2,0,1,1
478,Clarendon ES,3,JB,6,-,1,0,1,0
478,Clarendon ES,3,JB,9,-,1,0,0,1
478,Clarendon ES,3,JB,13,-,1,0,1,0
478,Clarendon ES,3,JB,2,CT1;,1,1,0,0
478,Clarendon ES,4,JB,1,-,2,0,0,2
478,Clarendon ES,4,JB,2,-,2,0,0,2
478,Clarendon ES,4,JB,4,-,1.5,0,1.5,0
478,Clarendon ES,4,JB,5,-,1,0,0.5,0.5
478,Clarendon ES,4,JB,8,-,1,0,1,0
478,Clarendon ES,4,JB,1,CL;,1,1,0,0
478,Clarendon ES,4,JB,1,CT1;,1,0,0,1
478,Clarendon ES,4,JB,3,CT1;,1,0,0,1
478,Clarendon ES,4,JB,1,S;CL;,1,1,0,0
478,Clarendon ES,5,JB,3,-,1,0,0,1
478,Clarendon ES,5,JB,4,-,1,0,1,0
478,Clarendon ES,TK,JE,1,-,23,0,0,23
478,Clarendon ES,TK,JE,2,-,34,0,3,31
478,Clarendon ES,TK,JE,3,-,22,0,14,8
478,Clarendon ES,TK,JE,4,-,14,0,4,10
478,Clarendon ES,TK,JE,5,-,12,0,7,5
478,Clarendon ES,TK,JE,6,-,9,0,2,7
478,Clarendon ES,TK,JE,7,-,4,0,0,4
478,Clarendon ES,TK,JE,8,-,4,0,1,3
478,Clarendon ES,TK,JE,9,-,7,0,5,2
478,Clarendon ES,TK,JE,10,-,3,0,1,2
478,Clarendon ES,TK,JE,11,-,1,0,1,0
478,Clarendon ES,TK,JE,12,-,2,0,1,1
478,Clarendon ES,TK,JE,13,-,2,0,2,0
478,Clarendon ES,TK,JE,14,-,2,0,2,0
478,Clarendon ES,TK,JE,15,-,1,0,1,0
478,Clarendon ES,TK,JE,18,-,1,0,1,0
478,Clarendon ES,TK,JE,20,-,1,0,1,0
478,Clarendon ES,TK,JE,1,CT1;,2,0,0,2
478,Clarendon ES,TK,JE,2,CT1;,5,0,2,3
478,Clarendon ES,TK,JE,3,CT1;,2,0,2,0
478,Clarendon ES,TK,JE,4,CT1;,1,0,1,0
478,Clarendon ES,TK,JE,6,CT1;,1,0,1,0
478,Clarendon ES,TK,JE,7,CT1;,1,0,1,0
478,Clarendon ES,TK,JE,1,CT1;S;,1,1,0,0
478,Clarendon ES,TK,JE,1,S;,11,7,0,4
478,Clarendon ES,TK,JE,2,S;,10,2,7,1
478,Clarendon ES,K,JE,1,-,41,6.5,0,34.5
478,Clarendon ES,K,JE,2,-,35,3,14,18
478,Clarendon ES,K,JE,3,-,32.5,1.5,22,9
478,Clarendon ES,K,JE,4,-,31.5,2,21.5,8
478,Clarendon ES,K,JE,5,-,26,0.5,17,8.5
478,Clarendon ES,K,JE,6,-,20.5,1,18.5,1
478,Clarendon ES,K,JE,7,-,12.5,0.5,10.5,1.5
478,Clarendon ES,K,JE,8,-,8,0,7.5,0.5
478,Clarendon ES,K,JE,9,-,11,0,10,1
478,Clarendon ES,K,JE,10,-,7.5,0,7.5,0
478,Clarendon ES,K,JE,11,-,2.5,0,2.5,0
478,Clarendon ES,K,JE,12,-,6.5,0,6.5,0
478,Clarendon ES,K,JE,13,-,2,0,2,0
478,Clarendon ES,K,JE,14,-,2,0,2,0
478,Clarendon ES,K,JE,15,-,2.5,0,2.5,0
478,Clarendon ES,K,JE,16,-,2,0,2,0
478,Clarendon ES,K,JE,17,-,2,0,2,0
478,Clarendon ES,K,JE,19,-,1,0,1,0
478,Clarendon ES,K,JE,20,-,2,0,2,0
478,Clarendon ES,K,JE,23,-,2,0,2,0
478,Clarendon ES,K,JE,1,CL;,7,7,0,0
478,Clarendon ES,K,JE,3,CL;,2,1,1,0
478,Clarendon ES,K,JE,7,CL;,1,0,1,0
478,Clarendon ES,K,JE,1,CT1;,2.5,2.5,0,0
478,Clarendon ES,K,JE,2,CT1;,1.5,0,1.5,0
478,Clarendon ES,K,JE,3,CT1;,2.5,0,2.5,0
478,Clarendon ES,K,JE,4,CT1;,4.5,0,4.5,0
478,Clarendon ES,K,JE,5,CT1;,2,0,2,0
478,Clarendon ES,K,JE,6,CT1;,1,0,1,0
478,Clarendon ES,K,JE,7,CT1;,1,0,1,0
478,Clarendon ES,K,JE,8,CT1;,2,0,2,0
478,Clarendon ES,K,JE,9,CT1;,1,0,1,0
478,Clarendon ES,K,JE,10,CT1;,1,0,1,0
478,Clarendon ES,K,JE,11,CT1;,2,0,2,0
478,Clarendon ES,K,JE,1,CT1;S;,2.5,2.5,0,0
478,Clarendon ES,K,JE,2,CT1;S;,1,0,1,0
478,Clarendon ES,K,JE,1,S;,8.5,8.5,0,0
478,Clarendon ES,K,JE,2,S;,5.5,0,5.5,0
478,Clarendon ES,K,JE,1,STA;,1,1,0,0
478,Clarendon ES,K,JN,1,-,8,4,0,4
478,Clarendon ES,K,JN,2,-,1.5,0.5,0.5,0.5
478,Clarendon ES,K,JN,3,-,2,0.5,1.5,0
478,Clarendon ES,K,JN,4,-,1,0,1,0
478,Clarendon ES,K,JN,1,CL;,2,2,0,0
478,Clarendon ES,K,JN,5,CL;,1,0,1,0
478,Clarendon ES,K,JN,1,CT1;,1,1,0,0
478,Clarendon ES,K,JN,3,CT1;,1,0,1,0
478,Clarendon ES,K,JN,1,S;,4,4,0,0
478,Clarendon ES,K,JN,1,STA;,1,1,0,0
478,Clarendon ES,K,MM,1,-,5.5,1,0,4.5
478,Clarendon ES,K,MM,2,-,3,1,0,2
478,Clarendon ES,K,MM,3,-,1,0,1,0
478,Clarendon ES,K,MM,4,-,2,0,2,0
478,Clarendon ES,K,MM,5,-,1,0,0,1
478,Clarendon ES,K,MM,6,-,2,0,2,0
478,Clarendon ES,K,MM,8,-,1,0,1,0
478,Clarendon ES,K,MM,2,CT1;,2,0,2,0
478,Clarendon ES,K,MM,8,CT1;,1,0,1,0
478,Clarendon ES,1,MM,4,-,1,0,1,0
478,Clarendon ES,2,MM,3,-,1,1,0,0
478,Clarendon ES,2,MM,11,-,1,0,1,0
481,Cleveland ES,K,GE,1,-,2.5,2.5,0,0
481,Cleveland ES,K,GE,2,-,5.5,1.5,4,0
481,Cleveland ES,K,GE,3,-,4,0,4,0
481,Cleveland ES,K,GE,4,-,7.5,0,7.5,0
481,Cleveland ES,K,GE,5,-,4,0,4,0
481,Cleveland ES,K,GE,6,-,1.5,0,1.5,0
481,Cleveland ES,K,GE,7,-,1,0,1,0
481,Cleveland ES,K,GE,8,-,1,0,1,0
481,Cleveland ES,K,GE,10,-,1,0,1,0
481,Cleveland ES,K,GE,11,-,1,0,1,0
481,Cleveland ES,K,GE,13,-,1,0,1,0
481,Cleveland ES,K,GE,14,-,1,0,1,0
481,Cleveland ES,K,GE,16,-,1,0,1,0
481,Cleveland ES,K,GE,23,-,1,0,1,0
481,Cleveland ES,K,GE,30,-,1,0,1,0
481,Cleveland ES,K,GE,31,-,1,0,1,0
481,Cleveland ES,K,GE,2,AA;,1.5,0,1.5,0
481,Cleveland ES,K,GE,3,AA;,1,0,1,0
481,Cleveland ES,K,GE,4,AA;,1.5,0,1.5,0
481,Cleveland ES,K,GE,5,AA;,1,0,1,0
481,Cleveland ES,K,GE,7,AA;,1,0,1,0
481,Cleveland ES,K,GE,8,AA;,1,0,1,0
481,Cleveland ES,K,GE,1,CT1;,1,1,0,0
481,Cleveland ES,K,GE,2,CT1;,1.5,0,1.5,0
481,Cleveland ES,K,GE,3,CT1;,2,0,2,0
481,Cleveland ES,K,GE,4,CT1;,1.5,0,1.5,0
481,Cleveland ES,K,GE,5,CT1;,1,0,1,0
481,Cleveland ES,K,GE,1,CT1;S;,1,1,0,0
481,Cleveland ES,K,GE,1,S;,1,1,0,0
481,Cleveland ES,K,GE,1,S;AA;,1.5,1.5,0,0
481,Cleveland ES,K,GE,2,S;AA;,1,0,1,0
481,Cleveland ES,1,GE,1,-,1,0,0,1
481,Cleveland ES,1,GE,17,-,1,0,1,0
481,Cleveland ES,1,GE,5,CT1;,1,0,1,0
481,Cleveland ES,2,GE,4,-,1,0.5,0.5,0
481,Cleveland ES,2,GE,1,AA;,1,1,0,0
481,Cleveland ES,3,GE,2,-,1,0.5,0.5,0
481,Cleveland ES,4,GE,2,-,1,0,1,0
481,Cleveland ES,4,GE,3,-,1,0,1,0
481,Cleveland ES,4,GE,4,-,1,0,1,0
481,Cleveland ES,4,GE,8,-,1,0,1,0
481,Cleveland ES,5,GE,4,CT1;,1,0,1,0
481,Cleveland ES,K,SB,1,-,5.5,5.5,0,0
481,Cleveland ES,K,SB,2,-,4.5,0,4.5,0
481,Cleveland ES,K,SB,3,-,8.5,0.5,8,0
481,Cleveland ES,K,SB,4,-,3,0,3,0
481,Cleveland ES,K,SB,5,-,1.5,0,1.5,0
481,Cleveland ES,K,SB,6,-,1,0,1,0
481,Cleveland ES,K,SB,7,-,1,0,1,0
481,Cleveland ES,K,SB,10,-,1,0,1,0
481,Cleveland ES,K,SB,12,-,1,0,1,0
481,Cleveland ES,K,SB,2,CL;,1,0,1,0
481,Cleveland ES,K,SB,5,CL;,2,0,2,0
481,Cleveland ES,K,SB,2,CT1;,2,0,2,0
481,Cleveland ES,K,SB,3,CT1;,2,0,2,0
481,Cleveland ES,K,SB,4,CT1;,1,0,1,0
481,Cleveland ES,K,SB,1,CT1;CL;,1,1,0,0
481,Cleveland ES,K,SB,1,S;,1.5,1.5,0,0
481,Cleveland ES,3,SB,1,S;,1,1,0,0
481,Cleveland ES,4,SB,1,CL;,1,0.5,0,0.5
481,Cleveland ES,4,SB,2,CL;,1,0,1,0
481,Cleveland ES,4,SB,1,CT1;CL;,1,1,0,0
525,Cobb (Dr William L) ES,TK,GE,1,-,4,4,0,0
525,Cobb (Dr William L) ES,TK,GE,2,-,7,2,5,0
525,Cobb (Dr William L) ES,TK,GE,3,-,5,0.5,4.5,0
525,Cobb (Dr William L) ES,TK,GE,4,-,7,1,6,0
525,Cobb (Dr William L) ES,TK,GE,5,-,7.5,0.5,7,0
525,Cobb (Dr William L) ES,TK,GE,6,-,4.5,1,3.5,0
525,Cobb (Dr William L) ES,TK,GE,7,-,3,0,3,0
525,Cobb (Dr William L) ES,TK,GE,8,-,2.5,0,2.5,0
